#Timestamp,lat,lon,alt,dist (m),num sats,gps qual,speed (knts),course,date
184410.000,38.889060,-77.033438,4.3,6.443669,08,2,2.69,273.52,270915
184415.000,38.889058,-77.033515,2.4,6.638089,08,2,2.66,263.61,270915
184420.000,38.889043,-77.033593,0.3,6.981906,08,2,2.59,249.49,270915
184425.000,38.889022,-77.033665,-1.8,6.654210,08,2,2.43,245.84,270915
184430.000,38.888992,-77.033727,-4.1,6.293979,08,2,2.46,229.47,270915
184435.000,38.888948,-77.033782,-5.4,6.773292,08,2,2.84,228.87,270915
184440.000,38.888903,-77.033842,-5.9,7.211456,08,2,2.97,238.03,270915
184445.000,38.888872,-77.033927,-6.7,8.156023,08,2,3.06,245.91,270915
184450.000,38.888850,-77.034007,-6.9,7.331195,08,2,2.92,250.73,270915
184455.000,38.888832,-77.034092,-7.0,7.633997,08,2,2.82,255.87,270915
184500.000,38.888813,-77.034165,-6.2,6.666369,08,2,2.72,256.33,270915
184505.000,38.888785,-77.034218,-3.5,5.588687,08,2,2.61,256.54,270915
184510.000,38.888770,-77.034283,-1.6,5.867819,08,2,2.65,256.84,270915
184515.000,38.888762,-77.034357,0.1,6.414312,08,2,2.77,264.31,270915
184520.000,38.888750,-77.034430,1.5,6.478248,08,2,2.77,266.56,270915
184525.000,38.888743,-77.034507,2.6,6.676810,08,2,2.70,267.20,270915
184530.000,38.888742,-77.034580,3.8,6.349735,08,2,2.71,271.81,270915
184535.000,38.888748,-77.034650,4.6,6.103711,08,2,2.52,275.88,270915
184540.000,38.888755,-77.034722,5.4,6.246918,08,2,2.60,277.43,270915
184545.000,38.888767,-77.034792,6.3,6.195859,08,2,2.57,281.62,270915
184550.000,38.888780,-77.034857,7.7,5.817855,08,2,2.53,284.64,270915
184555.000,38.888798,-77.034928,8.6,6.529181,08,2,2.61,289.59,270915
184600.000,38.888817,-77.034992,10.3,5.848321,08,2,2.60,292.65,270915
184605.000,38.888843,-77.035053,11.0,6.105640,08,2,2.63,296.94,270915
184610.000,38.888872,-77.035115,12.1,6.197758,08,2,2.60,301.68,270915
184615.000,38.888910,-77.035168,12.2,6.283012,08,2,2.52,301.49,270915
184620.000,38.888932,-77.035237,12.7,6.386146,07,2,2.49,289.41,270915
184625.000,38.888917,-77.035303,13.0,6.006248,07,2,2.58,242.71,270915
184630.000,38.888882,-77.035370,11.9,6.959838,07,2,2.61,236.38,270915
184635.000,38.888848,-77.035435,11.0,6.737015,07,2,2.71,245.40,270915
184640.000,38.888818,-77.035502,11.4,6.664909,07,2,2.70,249.29,270915
184645.000,38.888795,-77.035573,11.2,6.723547,07,2,2.73,251.65,270915
184650.000,38.888773,-77.035638,12.2,6.119941,07,2,2.70,259.23,270915
184655.000,38.888762,-77.035717,12.6,6.902777,07,2,2.73,260.67,270915
184700.000,38.888752,-77.035792,13.4,6.585829,07,2,2.72,263.45,270915
184705.000,38.888745,-77.035867,13.7,6.533471,07,2,2.68,268.89,270915
184710.000,38.888745,-77.035945,13.5,6.779782,07,2,2.68,269.75,270915
184715.000,38.888747,-77.036020,13.2,6.493925,07,2,2.64,276.27,270915
184720.000,38.888760,-77.036100,11.6,7.080982,07,2,2.77,280.99,270915
184725.000,38.888772,-77.036175,10.4,6.619639,07,2,2.65,281.85,270915
184730.000,38.888783,-77.036242,9.9,5.914060,07,2,2.52,285.36,270915
184735.000,38.888802,-77.036308,9.5,6.119555,07,2,2.63,290.33,270915
184740.000,38.888828,-77.036367,9.7,5.855123,07,2,2.55,298.23,270915
184745.000,38.888850,-77.036430,9.7,5.987604,07,2,2.54,284.22,270915
184750.000,38.888875,-77.036485,10.0,5.512514,06,2,2.60,297.62,270915
184755.000,38.888912,-77.036547,10.1,6.716362,07,2,2.68,298.85,270915
184800.000,38.888922,-77.036628,9.2,7.155195,07,2,3.32,269.42,270915
184805.000,38.888922,-77.036710,8.9,7.068265,06,2,2.94,269.45,270915
184810.000,38.888923,-77.036785,8.8,6.493909,07,2,2.72,270.70,270915
184815.000,38.888918,-77.036850,9.3,5.653168,07,2,2.82,259.39,270915
184820.000,38.888910,-77.036920,9.3,6.128966,07,2,2.73,262.58,270915
184825.000,38.888908,-77.036983,10.1,5.484645,07,2,2.44,269.15,270915
184830.000,38.888915,-77.037050,10.6,5.817438,07,2,2.53,276.88,270915
184835.000,38.888922,-77.037123,10.3,6.390158,07,2,2.55,277.29,270915
184840.000,38.888928,-77.037193,9.7,6.103696,07,2,2.53,271.85,270915
184845.000,38.888932,-77.037265,9.1,6.213827,07,2,2.49,275.55,270915
184850.000,38.888932,-77.037333,9.1,5.914262,07,2,2.45,268.74,270915
184855.000,38.888933,-77.037403,8.3,6.061346,07,2,2.49,271.23,270915
184900.000,38.888932,-77.037467,8.1,5.484643,08,2,2.48,267.91,270915
184905.000,38.888925,-77.037538,8.1,6.246903,08,2,2.54,270.83,270915
184910.000,38.888927,-77.037612,8.1,6.349719,08,2,2.61,272.24,270915
184915.000,38.888925,-77.037680,8.2,5.917165,08,2,2.30,273.06,270915
184920.000,38.888918,-77.037747,8.5,5.817437,08,2,2.23,268.23,270915
184925.000,38.888923,-77.037798,9.0,4.506190,08,2,2.29,278.34,270915
184930.000,38.888920,-77.037873,9.1,6.501838,08,2,2.45,269.26,270915
184935.000,38.888917,-77.037952,9.0,6.789889,08,2,2.70,269.45,270915
184940.000,38.888915,-77.038027,8.9,6.493910,08,2,2.62,273.54,270915
184945.000,38.888915,-77.038105,8.9,6.779765,08,2,2.67,269.74,270915
184950.000,38.888915,-77.038177,9.0,6.202764,08,2,2.63,273.24,270915
184955.000,38.888920,-77.038255,8.5,6.802523,08,2,2.76,272.05,270915
185000.000,38.888915,-77.038333,8.9,6.802523,08,2,2.75,270.47,270915
185005.000,38.888910,-77.038417,9.2,7.233914,07,2,2.84,269.10,270915
185010.000,38.888917,-77.038492,8.3,6.533456,07,2,2.86,273.67,270915
185015.000,38.888915,-77.038578,8.0,7.503306,08,2,2.69,273.46,270915
185020.000,38.888913,-77.038648,7.9,6.061348,08,2,2.61,271.21,270915
185025.000,38.888905,-77.038722,8.4,6.414299,08,2,2.68,271.00,270915
185030.000,38.888908,-77.038795,8.2,6.357829,08,2,2.68,272.59,270915
185035.000,38.888900,-77.038870,9.3,6.557070,08,2,2.66,271.04,270915
185040.000,38.888910,-77.038935,8.6,5.734601,08,2,2.58,273.08,270915
185045.000,38.888903,-77.039012,9.1,6.676795,08,2,2.67,271.42,270915
185050.000,38.888902,-77.039092,9.0,6.926497,08,2,2.72,270.47,270915
185055.000,38.888908,-77.039162,7.5,6.103698,08,2,2.63,269.42,270915
185100.000,38.888900,-77.039255,7.1,8.130992,08,2,3.24,268.68,270915
185105.000,38.888890,-77.039362,8.1,9.298747,08,2,3.70,269.79,270915
185110.000,38.888880,-77.039443,10.6,7.155198,08,2,2.71,262.87,270915
185115.000,38.888867,-77.039507,11.5,5.678478,08,2,2.20,258.30,270915
185120.000,38.888888,-77.039582,10.6,6.923938,08,2,2.77,277.58,270915
185125.000,38.888890,-77.039670,9.9,7.647516,08,2,2.93,263.40,270915
185130.000,38.888897,-77.039763,8.6,8.111963,08,2,2.90,268.43,270915
185135.000,38.888917,-77.039848,6.3,7.685555,08,2,2.74,269.76,270915
185140.000,38.888913,-77.039913,6.9,5.637960,08,2,2.17,261.84,270915
185145.000,38.888892,-77.039977,6.6,5.987599,08,2,2.45,235.16,270915
185150.000,38.888842,-77.040045,7.8,8.117225,08,2,2.91,228.42,270915
185155.000,38.888780,-77.040118,9.8,9.343631,08,2,2.93,228.89,270915
185200.000,38.888753,-77.040195,10.5,7.267919,08,2,2.62,242.20,270915
185205.000,38.888740,-77.040255,9.3,5.400518,08,2,2.31,244.93,270915
185210.000,38.888722,-77.040325,10.1,6.392305,08,2,2.52,251.67,270915
185215.000,38.888700,-77.040398,11.3,6.788901,08,2,2.66,247.02,270915
185220.000,38.888673,-77.040463,14.4,6.359388,08,2,1.81,257.47,270915
185225.000,38.888667,-77.040517,19.4,4.675171,08,2,1.69,265.87,270915
185230.000,38.888677,-77.040577,22.9,5.310743,08,2,1.85,284.25,270915
185235.000,38.888688,-77.040660,24.2,7.328278,08,2,2.56,281.97,270915
185240.000,38.888718,-77.040738,24.5,7.556016,08,2,2.51,302.99,270915
185245.000,38.888755,-77.040805,25.4,7.065150,08,2,2.35,306.44,270915
185250.000,38.888795,-77.040853,25.6,6.105950,08,2,1.99,301.75,270915
185255.000,38.888807,-77.040912,24.9,5.212772,08,2,1.67,266.62,270915
185300.000,38.888803,-77.040975,25.6,5.494038,08,2,2.04,263.83,270915
185305.000,38.888827,-77.041060,26.5,7.800888,08,2,1.93,275.75,270915
185310.000,38.888835,-77.041148,26.3,7.701226,08,2,2.11,264.73,270915
185315.000,38.888830,-77.041223,27.1,6.515038,08,2,2.00,259.16,270915
185320.000,38.888813,-77.041300,27.9,6.889464,08,2,2.10,248.34,270915
185325.000,38.888805,-77.041383,27.7,7.271807,08,2,2.28,263.98,270915
185330.000,38.888810,-77.041468,27.5,7.377756,08,2,2.01,265.15,270915
185335.000,38.888803,-77.041538,29.3,6.103706,08,2,2.13,251.93,270915
185340.000,38.888800,-77.041620,29.3,7.077989,08,2,2.08,257.36,270915
185345.000,38.888798,-77.041690,29.2,6.061358,08,2,1.92,259.68,270915
185350.000,38.888797,-77.041750,29.9,5.196326,08,2,1.68,261.26,270915
185355.000,38.888798,-77.041810,31.1,5.196326,08,2,1.64,265.02,270915
185400.000,38.888795,-77.041878,30.5,5.925876,08,2,1.76,260.93,270915
185405.000,38.888793,-77.041940,31.6,5.340488,08,2,1.87,260.13,270915
185410.000,38.888792,-77.042020,31.6,6.926507,08,2,2.18,264.08,270915
185415.000,38.888787,-77.042108,30.6,7.665470,08,2,2.31,256.25,270915
185420.000,38.888778,-77.042180,30.7,6.271607,08,2,1.90,258.72,270915
185425.000,38.888762,-77.042237,31.1,5.242982,08,2,1.73,243.38,270915
185430.000,38.888758,-77.042313,31.5,6.645873,08,2,2.03,262.36,270915
185435.000,38.888792,-77.042433,28.7,11.027603,08,2,2.36,274.63,270915
185440.000,38.888788,-77.042517,28.3,7.222047,08,2,2.17,249.13,270915
185445.000,38.888785,-77.042598,28.2,7.077990,08,2,2.07,263.62,270915
185450.000,38.888783,-77.042672,27.8,6.349731,08,2,1.90,252.10,270915
185455.000,38.888783,-77.042742,29.0,6.058525,08,2,1.99,263.66,270915
185500.000,38.888805,-77.042832,28.3,8.153597,08,2,2.35,270.37,270915
185505.000,38.888815,-77.042905,29.9,6.443690,08,2,1.91,274.97,270915
185510.000,38.888812,-77.042972,29.8,5.781914,08,2,1.97,257.34,270915
185515.000,38.888807,-77.043058,29.1,7.521604,08,2,2.25,260.62,270915
185520.000,38.888795,-77.043137,28.6,6.902774,08,2,2.12,252.08,270915
185525.000,38.888783,-77.043208,30.0,6.336982,08,2,2.32,259.32,270915
185530.000,38.888777,-77.043282,30.4,6.390170,08,2,2.22,258.99,270915
185535.000,38.888763,-77.043348,31.1,5.957456,08,2,2.08,249.77,270915
185540.000,38.888758,-77.043400,32.9,4.506199,08,2,1.80,255.24,270915
185545.000,38.888745,-77.043455,34.1,4.985809,08,2,1.59,248.99,270915
185550.000,38.888747,-77.043512,34.6,4.908023,08,2,1.81,261.96,270915
185555.000,38.888758,-77.043567,35.1,4.933873,08,2,1.47,250.85,270915
185600.000,38.888755,-77.043628,36.2,5.350129,08,2,1.80,254.59,270915
185605.000,38.888755,-77.043697,37.7,5.914277,08,2,1.78,266.14,270915
185610.000,38.888762,-77.043773,38.8,6.676809,08,2,1.77,249.65,270915
185615.000,38.888765,-77.043872,37.0,8.518855,08,2,2.17,270.99,270915
185620.000,38.888785,-77.043972,36.0,8.936184,08,2,2.49,271.62,270915
185625.000,38.888792,-77.044080,33.1,9.405546,08,2,2.41,265.86,270915
185630.000,38.888793,-77.044177,30.6,8.368586,08,2,2.41,269.63,270915
185635.000,38.888795,-77.044265,28.7,7.647526,08,2,2.44,267.15,270915
185640.000,38.888792,-77.044348,26.3,7.222046,08,2,2.29,267.47,270915
185645.000,38.888795,-77.044432,24.3,7.222046,08,2,2.27,266.35,270915
185650.000,38.888787,-77.044495,24.4,5.559291,08,2,2.23,265.78,270915
185655.000,38.888795,-77.044582,23.4,7.558048,08,2,2.32,261.36,270915
185700.000,38.888798,-77.044668,23.5,7.510182,08,2,2.46,270.69,270915
185705.000,38.888787,-77.044747,23.9,6.902775,08,2,2.41,261.78,270915
185710.000,38.888790,-77.044830,23.2,7.222047,08,2,2.16,269.73,270915
185715.000,38.888795,-77.044893,22.9,5.509645,08,2,1.90,267.89,270915
185720.000,38.888795,-77.044967,22.7,6.347025,08,2,2.34,267.71,270915
185725.000,38.888807,-77.045043,22.0,6.761148,08,2,2.21,269.08,270915
185730.000,38.888810,-77.045118,21.8,6.501848,08,2,2.32,269.79,270915
185735.000,38.888788,-77.045182,22.1,5.987607,08,2,1.68,260.23,270915
185740.000,38.888788,-77.045247,22.3,5.625773,08,2,2.22,271.01,270915
185745.000,38.888790,-77.045315,23.2,5.917177,08,2,2.42,267.90,270915
185750.000,38.888787,-77.045392,24.2,6.645871,08,2,2.12,261.07,270915
185755.000,38.888785,-77.045468,25.0,6.638115,08,2,2.01,259.52,270915
185800.000,38.888770,-77.045530,26.3,5.591820,08,2,1.92,258.74,270915
185805.000,38.888772,-77.045600,28.8,6.061360,08,2,1.74,265.97,270915
185810.000,38.888760,-77.045665,30.5,5.773410,08,2,1.72,261.27,270915
185815.000,38.888762,-77.045727,30.7,5.340490,08,2,1.74,272.87,270915
185820.000,38.888768,-77.045808,30.2,7.107047,08,2,1.95,260.87,270915
185825.000,38.888763,-77.045878,31.3,6.083983,08,2,2.18,260.49,270915
185830.000,38.888758,-77.045952,31.5,6.371332,08,2,1.64,252.11,270915
185835.000,38.888762,-77.046033,31.2,7.077993,08,2,2.12,271.09,270915
185840.000,38.888767,-77.046120,30.4,7.521609,08,2,2.21,272.94,270915
185845.000,38.888767,-77.046202,29.3,7.068281,08,2,2.23,266.61,270915
185850.000,38.888773,-77.046285,26.5,7.250526,08,2,2.27,269.24,270915
185855.000,38.888777,-77.046358,25.5,6.357840,08,2,1.97,270.65,270915
185900.000,38.888777,-77.046437,24.3,6.779779,08,2,2.12,269.60,270915
185905.000,38.888777,-77.046517,22.9,6.924029,08,2,2.21,270.51,270915
185910.000,38.888773,-77.046598,21.7,7.077992,08,2,2.01,263.11,270915
185915.000,38.888773,-77.046670,20.4,6.202777,08,2,1.96,269.43,270915
185920.000,38.888768,-77.046717,20.1,4.077103,08,2,1.21,261.89,270915
185925.000,38.888765,-77.046772,22.3,4.774679,08,2,1.70,268.33,270915
185930.000,38.888768,-77.046875,18.9,8.951216,08,2,2.01,270.35,270915
185935.000,38.888773,-77.046947,18.5,6.227644,08,2,2.07,275.65,270915
185940.000,38.888777,-77.047017,18.1,6.069853,08,2,2.10,260.54,270915
185945.000,38.888777,-77.047077,17.6,5.193022,08,2,1.62,267.82,270915
185950.000,38.888790,-77.047160,16.7,7.363334,08,2,2.29,284.59,270915
185955.000,38.888808,-77.047235,16.6,6.803855,08,2,2.27,286.15,270915
190000.000,38.888798,-77.047335,16.3,8.726169,08,2,2.65,275.34,270915
190005.000,38.888803,-77.047408,16.4,6.371329,08,2,2.38,277.31,270915
190010.000,38.888800,-77.047500,15.9,7.942434,08,2,2.64,268.52,270915
190015.000,38.888795,-77.047580,15.6,6.946313,08,2,2.14,270.82,270915
190020.000,38.888783,-77.047660,15.7,7.044507,08,2,2.12,242.56,270915
190025.000,38.888778,-77.047713,14.9,4.649381,07,2,1.70,264.37,270915
190030.000,38.888805,-77.047790,12.9,7.267917,09,2,2.08,275.01,270915
190035.000,38.888807,-77.047867,11.8,6.638113,09,2,2.10,265.84,270915
190040.000,38.888808,-77.047937,10.6,6.061357,07,2,2.26,260.56,270915
190045.000,38.888798,-77.048033,10.0,8.440100,09,2,2.73,264.20,270915
190050.000,38.888793,-77.048135,10.1,8.816832,09,2,2.79,259.14,270915
190055.000,38.888768,-77.048207,10.6,6.797214,09,2,1.88,221.40,270915
190100.000,38.888725,-77.048235,10.3,5.406572,09,2,2.23,202.94,270915
190105.000,38.888670,-77.048262,9.8,6.536740,09,2,1.94,199.67,270915
190110.000,38.888615,-77.048295,9.3,6.762054,09,2,2.17,213.66,270915
190115.000,38.888567,-77.048335,9.5,6.392966,09,2,2.50,227.86,270915
190120.000,38.888548,-77.048402,9.9,6.119573,08,2,2.46,259.02,270915
190125.000,38.888550,-77.048483,10.6,7.070732,09,2,2.33,271.90,270915
190130.000,38.888572,-77.048560,10.3,7.059381,09,2,2.58,286.21,270915
190135.000,38.888597,-77.048627,10.5,6.404768,09,2,2.07,282.71,270915
190140.000,38.888600,-77.048702,11.1,6.501867,09,2,2.59,261.27,270915
190145.000,38.888585,-77.048780,11.5,6.981949,09,2,2.56,253.97,270915
190150.000,38.888570,-77.048862,11.9,7.262426,09,2,3.02,259.93,270915
190155.000,38.888563,-77.048942,12.4,6.963619,09,2,2.37,260.33,270915
190200.001,38.888545,-77.049005,12.9,5.848339,09,2,2.25,248.07,270915
190205.000,38.888512,-77.049063,13.8,6.263257,09,2,2.69,238.33,270915
190210.000,38.888485,-77.049145,15.2,7.665075,09,2,2.51,242.81,270915
190215.000,38.888452,-77.049205,16.0,6.380112,09,2,2.54,247.73,270915
190220.000,38.888413,-77.049272,16.3,7.173714,09,2,2.55,237.05,270915
190225.000,38.888372,-77.049330,17.0,6.852458,09,2,2.64,234.71,270915
190230.000,38.888330,-77.049390,17.5,6.959427,09,2,2.55,235.89,270915
190235.000,38.888295,-77.049440,17.0,5.820132,09,2,2.19,229.06,270915
190240.000,38.888263,-77.049493,16.9,5.805738,09,2,2.36,241.93,270915
190245.000,38.888238,-77.049555,16.6,6.017856,09,2,2.10,241.98,270915
190250.000,38.888215,-77.049617,16.5,5.934526,09,2,2.27,247.68,270915
190255.000,38.888203,-77.049685,16.1,6.054926,09,2,2.09,256.08,270915
190300.000,38.888193,-77.049762,16.0,6.728104,09,2,2.12,249.12,270915
190305.000,38.888180,-77.049828,15.4,5.957502,09,2,2.26,250.21,270915
190310.000,38.888167,-77.049893,14.6,5.817901,09,2,2.29,256.44,270915
190315.000,38.888158,-77.049978,14.7,7.414971,09,2,2.61,265.60,270915
190320.000,38.888158,-77.050067,14.9,7.645349,09,2,2.61,270.55,270915
190325.000,38.888173,-77.050133,14.5,6.006307,09,2,2.28,275.43,270915
190330.000,38.888170,-77.050262,14.9,11.113574,09,2,4.84,270.19,270915
190335.000,38.888182,-77.050377,15.3,10.037560,08,2,2.94,277.86,270915
190340.000,38.888197,-77.050458,15.5,7.262464,09,2,2.87,280.60,270915
190345.000,38.888213,-77.050537,15.9,7.028561,09,2,2.37,289.38,270915
190350.000,38.888235,-77.050595,15.8,5.594180,09,2,2.15,295.10,270915
190355.000,38.888257,-77.050645,15.6,4.952984,09,2,1.92,289.13,270915
190400.000,38.888260,-77.050683,15.6,3.338428,09,2,0.73,275.27,270915
190405.000,38.888277,-77.050768,15.7,7.586668,09,2,3.13,283.92,270915
190410.000,38.888303,-77.050858,15.2,8.334870,09,2,2.58,293.49,270915
190415.000,38.888337,-77.050927,14.2,6.979772,09,2,2.21,293.02,270915
190420.000,38.888355,-77.050972,13.9,4.396041,09,2,1.14,304.22,270915
190425.000,38.888367,-77.050988,13.3,1.940043,09,2,0.28,175.43,270915
190430.000,38.888373,-77.050980,12.8,1.034281,09,2,0.26,126.03,270915
190435.000,38.888403,-77.050987,13.3,3.385383,09,2,0.95,311.77,270915
190440.000,38.888433,-77.051032,13.2,5.128083,09,2,2.08,303.27,270915
190445.000,38.888478,-77.051090,13.7,7.108309,09,2,2.51,305.00,270915
190450.000,38.888510,-77.051162,13.6,7.132559,09,2,2.59,292.45,270915
190455.000,38.888533,-77.051238,14.1,7.124762,09,2,2.70,284.64,270915
190500.000,38.888548,-77.051322,14.4,7.402899,09,2,2.73,279.84,270915
190505.000,38.888562,-77.051407,14.7,7.504710,09,2,2.66,276.63,270915
190510.000,38.888562,-77.051485,14.6,6.779799,09,2,2.63,270.19,270915
190515.000,38.888555,-77.051567,14.9,7.107068,09,2,2.76,265.16,270915
190520.000,38.888552,-77.051647,15.4,6.933965,09,2,2.76,264.28,270915
190525.000,38.888552,-77.051727,15.8,6.924051,09,2,2.66,262.10,270915
190530.000,38.888533,-77.051800,16.0,6.666393,09,2,2.66,251.03,270915
190535.000,38.888508,-77.051868,16.1,6.535028,09,2,2.63,248.36,270915
190540.000,38.888485,-77.051940,16.0,6.723572,09,2,2.53,244.47,270915
190545.000,38.888463,-77.052008,16.4,6.386181,09,2,2.67,245.47,270915
190550.000,38.888435,-77.052090,16.8,7.738659,09,2,2.88,243.83,270915
190555.000,38.888413,-77.052170,17.8,7.331236,09,2,2.73,234.36,270915
190600.000,38.888380,-77.052238,18.6,6.979767,09,2,2.69,239.84,270915
190605.000,38.888353,-77.052305,18.7,6.487370,09,2,2.58,245.16,270915
190610.000,38.888332,-77.052378,19.0,6.788932,09,2,2.49,244.14,270915
190615.000,38.888308,-77.052452,19.2,6.856891,09,2,2.73,245.54,270915
190620.000,38.888287,-77.052518,18.9,6.252838,09,2,2.53,243.84,270915
190625.000,38.888258,-77.052577,18.3,5.951155,09,2,2.23,233.55,270915
190630.000,38.888230,-77.052643,17.8,6.574152,09,2,2.67,242.56,270915
190635.000,38.888200,-77.052718,17.3,7.298303,09,2,2.65,239.71,270915
190640.000,38.888177,-77.052795,17.3,7.124791,09,2,2.60,242.66,270915
190645.000,38.888150,-77.052858,17.0,6.232176,09,2,2.41,239.48,270915
190650.000,38.888123,-77.052925,16.5,6.487386,09,2,2.52,241.68,270915
190655.000,38.888095,-77.052993,15.8,6.701127,09,2,2.59,239.96,270915
190700.000,38.888067,-77.053058,15.7,6.447926,08,2,2.73,242.83,270915
190705.000,38.888040,-77.053143,16.5,7.931944,09,2,2.64,243.02,270915
190710.000,38.888015,-77.053217,16.5,6.929163,09,2,2.51,243.90,270915
190715.000,38.887995,-77.053290,17.1,6.725426,09,2,2.78,243.65,270915
190720.000,38.887967,-77.053385,18.3,8.805298,09,2,2.81,239.39,270915
190725.000,38.887932,-77.053450,18.0,6.840786,09,2,2.55,236.79,270915
190730.000,38.887905,-77.053512,17.8,6.105699,09,2,2.47,238.40,270915
190735.000,38.887877,-77.053580,17.4,6.701143,09,2,2.79,243.33,270915
190740.000,38.887850,-77.053653,17.3,7.005582,09,2,2.77,243.52,270915
190745.000,38.887827,-77.053733,16.8,7.394263,09,2,2.78,243.87,270915
190750.000,38.887797,-77.053808,16.3,7.298336,09,2,2.46,233.58,270915
190755.000,38.887767,-77.053880,16.0,7.042968,09,2,2.89,244.65,270915
190800.000,38.887742,-77.053952,16.1,6.797296,08,2,2.89,244.36,270915
190805.000,38.887717,-77.054042,17.3,8.270811,09,2,3.13,245.76,270915
190810.000,38.887688,-77.054145,19.0,9.482356,09,2,2.89,242.63,270915
190815.000,38.887658,-77.054218,18.9,7.170347,09,2,2.68,239.45,270915
190820.000,38.887630,-77.054287,18.8,6.701161,09,2,2.83,242.51,270915
190825.000,38.887605,-77.054362,19.0,7.061569,09,2,2.68,242.34,270915
190830.000,38.887582,-77.054430,18.9,6.458444,09,2,2.61,241.25,270915
190835.000,38.887553,-77.054500,18.4,6.828820,09,2,2.69,243.08,270915
190840.000,38.887532,-77.054570,18.3,6.520074,09,2,2.40,246.81,270915
190845.000,38.887507,-77.054647,18.1,7.194407,09,2,2.74,242.44,270915
190850.000,38.887478,-77.054720,18.1,7.086043,09,2,2.63,237.83,270915
190855.000,38.887448,-77.054797,18.4,7.426960,09,2,2.72,243.89,270915
190900.000,38.887420,-77.054865,18.2,6.701176,09,2,2.52,235.33,270915
190905.000,38.887397,-77.054935,18.0,6.590814,09,2,2.33,249.66,270915
190910.000,38.887377,-77.055007,18.3,6.589512,09,2,2.40,242.33,270915
190915.000,38.887352,-77.055082,18.8,7.061590,09,2,2.71,243.65,270915
190920.000,38.887323,-77.055155,18.7,7.086055,08,2,2.75,241.67,270915
190925.000,38.887295,-77.055230,19.0,7.215554,09,2,2.37,226.17,270915
190930.000,38.887267,-77.055283,18.3,5.588768,09,2,2.22,235.29,270915
190935.000,38.887237,-77.055348,17.8,6.540533,09,2,2.29,241.95,270915
190940.000,38.887210,-77.055415,17.2,6.487452,09,2,2.14,240.46,270915
190945.000,38.887183,-77.055475,16.5,5.980057,09,2,2.35,236.04,270915
190950.000,38.887155,-77.055537,15.6,6.197868,08,2,2.05,236.08,270915
190955.000,38.887128,-77.055603,15.3,6.487458,09,2,1.96,235.23,270915
191000.000,38.887105,-77.055665,14.6,5.934601,09,2,1.92,246.09,270915
191005.000,38.887078,-77.055728,13.2,6.232248,08,2,2.25,234.26,270915
191010.000,38.887052,-77.055810,13.4,7.665206,09,2,2.39,234.80,270915
191015.000,38.887030,-77.055890,13.7,7.331363,09,2,2.67,244.84,270915
191020.000,38.887002,-77.055960,13.2,6.828861,08,2,2.71,241.27,270915
191025.000,38.886977,-77.056030,12.9,6.665979,09,2,2.56,243.81,270915
191030.000,38.886948,-77.056105,12.9,7.215582,09,2,2.62,233.72,270915
191035.000,38.886918,-77.056190,13.5,8.077928,09,2,2.65,240.94,270915
191040.000,38.886888,-77.056267,13.6,7.427007,09,2,2.64,236.44,270915
191045.000,38.886865,-77.056353,14.8,7.937264,09,2,2.76,244.77,270915
191050.000,38.886840,-77.056435,15.7,7.595458,09,2,2.76,242.75,270915
191055.000,38.886817,-77.056513,16.4,7.259449,09,2,2.61,243.06,270915
191100.000,38.886790,-77.056585,16.6,6.875243,09,2,2.56,237.74,270915
191105.000,38.886767,-77.056663,16.9,7.259454,09,2,2.76,245.17,270915
191110.000,38.886745,-77.056745,17.5,7.467783,09,2,2.64,244.87,270915
191115.000,38.886718,-77.056822,18.0,7.268092,09,2,2.75,242.89,270915
191120.000,38.886690,-77.056893,18.0,6.957189,08,2,2.75,243.03,270915
191125.000,38.886663,-77.056965,18.3,6.875253,09,2,2.55,240.39,270915
191130.000,38.886637,-77.057037,18.4,6.875255,09,2,2.62,241.46,270915
191135.000,38.886613,-77.057108,18.2,6.723723,09,2,2.64,243.83,270915
191140.000,38.886590,-77.057185,18.7,7.124929,09,2,2.68,243.95,270915
191145.000,38.886558,-77.057260,18.7,7.384982,09,2,2.63,240.46,270915
191150.000,38.886530,-77.057330,18.8,6.828897,09,2,2.62,241.13,270915
191155.000,38.886503,-77.057397,18.4,6.487503,09,2,2.71,243.80,270915
191200.000,38.886478,-77.057467,17.9,6.666018,09,2,2.64,238.74,270915
191205.000,38.886452,-77.057542,17.9,7.136654,09,2,2.73,245.44,270915
191210.000,38.886425,-77.057608,17.6,6.487509,09,2,2.58,241.91,270915
191215.000,38.886393,-77.057678,17.4,7.007627,09,2,2.47,227.33,270915
191220.000,38.886355,-77.057730,17.2,6.177924,09,2,2.33,230.56,270915
191225.000,38.886328,-77.057790,17.2,5.980111,09,2,2.25,238.08,270915
191230.000,38.886310,-77.057853,17.4,5.848500,09,2,2.43,245.69,270915
191235.000,38.886293,-77.057922,17.0,6.198033,09,2,2.41,244.51,270915
191240.000,38.886270,-77.057992,16.8,6.590902,09,2,2.63,243.25,270915
191245.000,38.886247,-77.058065,16.6,6.857061,09,2,2.51,241.86,270915
191250.000,38.886223,-77.058150,16.3,7.801140,09,2,2.82,244.11,270915
191255.000,38.886195,-77.058233,15.5,7.870842,09,2,2.81,237.34,270915
191300.000,38.886167,-77.058315,15.2,7.738865,09,2,2.76,237.01,270915
191305.000,38.886135,-77.058392,15.1,7.512133,09,2,2.85,239.52,270915
